Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current position kind,Current URL,Updated
スイス 飛行機 時間,JP,Japan,Japanese,Switzerland (Location),false,false,false,true,false,false,"People also ask, Sitelinks, Thumbnail, Video preview",350,0,0.17,1,0,19,,https://www.singaporeair.com/ja-jp/%E6%9D%B1%E4%BA%AC%E3%81%8B%E3%82%89%E3%82%B9%E3%82%A4%E3%82%B9%E3%81%B8%E3%81%AE%E3%83%95%E3%83%A9%E3%82%A4%E3%83%88,2026-02-08 00:24:03
cheap flights to seoul from singapore,SG,Singapore,English,"Seoul (Location), Singapore (Location)",false,true,false,true,true,true,People also ask,40,0,0.28,1,0,9,,https://www.singaporeair.com/en-bd/flights-to-seoul,2026-03-27 10:21:58
houston to manila flight,US,United States,English,,false,true,false,true,true,false,People also ask,40,0,0.49,1,0,9,,https://www.singaporeair.com/en-us/flights-from-houston-to-manila,2026-04-08 09:43:02
bangalore to usa direct flight,US,United States,English,"Bangalore (Location), USA (Location)",false,true,false,true,false,false,People also ask,40,0,0.42,1,0,9,,https://www.singaporeair.com/en-in/flights-from-bengaluru-to-united-states-america,2026-04-09 20:00:32
perth to greece flight time,AU,Australia,English,,false,false,false,true,false,false,People also ask,40,0,,1,0,9,,https://www.singaporeair.com/en-au/flights-from-perth-to-greece,2026-04-04 07:13:17
ticket price manila to dubai,PH,Philippines,English,,false,false,false,true,true,false,People also ask,40,46,0.04,1,0,9,,https://www.singaporeair.com/en-ph/flights-from-manila-to-dubai,2026-04-19 05:54:56
australia flights,DE,Germany,English,Australia (Location),false,false,false,true,true,false,People also ask,40,1,0.09,1,0,9,,https://www.singaporeair.com/de_DE/de/plan-travel/local-promotions/flug-nach-australien/,2026-04-09 07:46:02
thailand flight,NZ,New Zealand,English,Thailand (Location),false,false,false,true,true,true,"People also ask, Bottom ads, Paid sitelinks",40,0,,1,0,9,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-thailand,2026-04-12 23:03:52
giá vé singapore,VN,Vietnam,Vietnamese,Singapore (Location),false,true,false,true,true,false,"Top ads, Paid sitelinks, Thumbnail",40,1,0.02,1,0,9,,https://www.singaporeair.com/vi-vn/,2026-04-24 20:17:55
マイル 現金換算,JP,Japan,Japanese,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks",40,0,,1,0,10,,https://www.singaporeair.com/ja_JP/jp/ppsclub-krisflyer/use-miles/mix-miles-and-cash/,2026-03-30 20:07:54
dubai to malaysia,US,United States,English,"Dubai (Location), Malaysia (Location)",false,true,false,true,true,false,"AI Overview, Thumbnail, Video preview, People also ask",40,0,,1,0,10,,https://www.singaporeair.com/en-ae/flights-from-dubai-to-malaysia,2026-04-25 16:52:50
upgrade to premium economy,US,United States,English,,false,false,false,true,true,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",40,14,,1,0,10,,https://www.singaporeair.com/en_UK/sg/plan-travel/yourbooking/cabin-upgrades/,2026-04-05 00:46:37
perth to istanbul flight time,AU,Australia,English,,false,false,false,true,false,false,People also ask,40,0,,1,0,9,,https://www.singaporeair.com/en-au/flights-from-perth-to-istanbul,2026-04-28 10:48:18
nz to korea flight,NZ,New Zealand,English,,false,false,false,true,true,true,"Top ads, Paid sitelinks, People also ask, Bottom ads",40,0,0.10,1,0,9,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-seoul,2026-04-05 08:20:57
entry singapore,SG,Singapore,English,Singapore (Location),false,true,false,true,false,false,"Top stories, Thumbnail",40,44,0.47,1,0,9,,https://www.singaporeair.com/saar5/_desktop/images/local/kr/sgac-e-service-guide/e-service-brochure.pdf,2026-04-10 12:28:15
london heathrow to auckland,GB,United Kingdom,English,"London Heathrow (Location), Auckland (Location)",false,true,false,true,true,false,"Top ads, Paid sitelinks, People also ask, Bottom ads",40,0,0.30,1,0,9,,https://www.singaporeair.com/en-gb/flights-from-london-to-auckland,2026-04-11 11:09:11
auckland to hong kong,AU,Australia,English,,false,false,false,true,true,false,People also ask,40,0,0.17,1,0,9,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-hong-kong-sar,2026-04-24 02:52:20
cheap flights melbourne to new york,AU,Australia,English,,false,false,false,true,true,true,,40,0,0.37,1,0,9,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-new-york,2026-03-27 07:00:29
malaysia to denmark,MY,Malaysia,English,"Malaysia (Location), Denmark (Location)",false,false,false,true,true,false,"AI Overview, Thumbnail, People also ask",40,0,0.04,1,0,10,,https://www.singaporeair.com/en-my/flights-from-kuala-lumpur-to-denmark,2026-04-27 14:39:22
flights to sydney from manchester,US,United States,English,"Sydney (Location), Manchester (Location)",false,true,false,true,true,true,"People also ask, Bottom ads",40,0,0.50,1,0,9,,https://www.singaporeair.com/en-gb/flights-from-manchester-to-sydney,2026-03-26 13:25:02
flights to auckland from heathrow,GB,United Kingdom,English,"Auckland (Location), Heathrow (Location)",false,true,false,true,true,true,People also ask,30,0,0.41,1,1,7,,https://www.singaporeair.com/en-gb/flights-from-london-to-auckland,2026-04-01 13:06:27
passagens para singapura,BR,Brazil,Portuguese,Singapore (Location),false,true,false,true,true,true,People also ask,30,0,0.06,1,0,7,,https://www.singaporeair.com/pt_BR/br/home,2026-04-13 09:05:29
flug von frankfurt nach phuket,DE,Germany,German,Phuket (Location),false,true,false,true,true,false,"Top ads, People also ask, Sitelinks",100,0,0.34,1,0,6,,https://www.singaporeair.com/de-de/fluge-ab-frankfurt-nach-phuket,2026-04-22 12:26:55
germany to singapore,DE,Germany,English,"Germany (Location), Singapore (Location)",false,true,false,true,true,true,"Top ads, People also ask",10,0,0.11,1,0,3,,https://www.singaporeair.com/en-de/flights-from-germany,2026-04-12 13:26:28
indonesia to singapore,AU,Australia,English,"Indonesia (Location), Singapore (Location)",false,true,false,true,false,false,People also ask,10,0,0.25,1,0,3,,https://www.singaporeair.com/en-id/flights-from-jakarta-to-singapore,2026-04-08 04:25:53
singapore to new york,IT,Italy,English,"Singapore (Location), New York (Location)",false,true,false,true,true,false,"People also ask, Sitelinks",10,0,,1,0,3,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-new-york,2026-04-20 16:24:21
singapore return ticket,IN,India,English,Singapore (Location),false,true,false,true,true,true,"People also ask, AI Overview",10,2,0.01,1,0,5,,https://www.singaporeair.com/en-in/flights-from-mumbai-to-singapore,2026-04-16 04:21:45
singapur sydney,DE,Germany,German,"Singapore (Location), Sydney (Location)",false,true,false,true,true,true,"Top ads, People also ask, Sitelinks, Bottom ads",10,0,,1,0,4,,https://www.singaporeair.com/de-at/fluge-nach-sydney,2026-04-28 21:46:52
flight time singapore to barcelona,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask",10,0,,1,0,6,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-barcelona,2026-04-25 12:53:54
oz752 seat map,SG,Singapore,English,OZ752 (Event),false,false,false,true,false,false,"Sitelinks, Video preview, People also ask",20,1,,1,0,6,,https://www.singaporeair.com/saar5/pdf/OurFleet/A350-900-3classes-LongHaul.pdf,2026-04-11 10:03:12
penang to cambodia,MY,Malaysia,English,"Penang (Location), Cambodia (Location)",false,true,false,true,true,false,"AI Overview, People also ask, Video preview, Bottom ads, Paid sitelinks",20,0,,1,0,9,,https://www.singaporeair.com/en-my/flights-from-penang-to-cambodia,2026-04-13 07:55:04
delhi to male flight,IN,India,English,,false,true,false,true,true,false,"People also ask, Thumbnail, Video preview",500,0,0.03,1,0,17,,https://www.singaporeair.com/en-in/flights-from-delhi-to-male,2026-04-17 21:20:46
kl to mauritius flight,MY,Malaysia,English,,false,false,false,true,true,false,"Top ads, People also ask",50,0,,1,0,10,,https://www.singaporeair.com/en-my/flights-from-kuala-lumpur-to-mauritius,2026-04-16 05:44:54
tiket pesawat istanbul bali,TR,Turkey,Indonesian,"Istanbul (Location), Bali (Location)",false,true,false,true,true,true,,50,0,0.03,1,0,10,,https://www.singaporeair.com/en-tr/flights-from-istanbul-to-denpasar-bali,2026-04-25 23:31:47
new york to sydney flight,AU,Australia,English,"New York (Location), Sydney (Location)",false,true,false,true,true,false,People also ask,50,0,0.20,1,0,10,,https://www.singaporeair.com/en-us/flights-from-new-york-to-sydney,2026-04-10 14:41:28
stewardess,KH,Cambodia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks",50,33,,1,0,11,,https://www.singaporeair.com/en_UK/sg/careers/cabin-crew-career/,2026-04-27 22:14:01
flights from south africa to brazil,ZA,South Africa,English,"South Africa (Location), Brazil (Location)",false,false,false,true,true,false,People also ask,50,0,0.07,1,0,10,,https://www.singaporeair.com/en-za/flights-from-johannesburg-to-brazil,2026-04-26 06:38:02
bali to perth,NZ,New Zealand,English,"Bali (Location), Perth (Location)",false,true,false,true,true,false,"Top ads, Paid sitelinks, People also ask",50,0,0.21,1,0,10,,https://www.singaporeair.com/en-id/flights-from-denpasar-bali-to-perth,2026-04-21 14:57:31
frankfurt dortmund flug,DE,Germany,German,"Frankfurt (Location), Dortmund (Location)",false,true,false,true,true,false,People also ask,50,0,0.04,1,0,10,,https://www.singaporeair.com/de-de/fluge-ab-frankfurt-nach-dortmund,2026-04-11 08:57:09
福岡 オーストラリア 直行便 時間,JP,Japan,Japanese,"Fukuoka (Location), Australia (Location)",false,true,false,true,false,false,"Featured snippet, People also ask",50,0,0.08,1,0,10,,https://www.singaporeair.com/ja-jp/%E7%A6%8F%E5%B2%A1%E3%81%8B%E3%82%89%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AA%E3%82%A2%E3%81%B8%E3%81%AE%E3%83%95%E3%83%A9%E3%82%A4%E3%83%88,2026-04-07 21:18:17
kuala lumpur to barcelona flight,MY,Malaysia,English,,false,false,false,true,true,false,People also ask,50,0,0.29,1,0,10,,https://www.singaporeair.com/en-my/flights-from-kuala-lumpur-to-barcelona,2026-04-12 17:00:27
cheap flight singapore to kl,SG,Singapore,English,,false,true,false,true,true,true,,50,1,0.32,1,0,10,,https://www.singaporeair.com/en-sg/flights-to-kuala-lumpur,2026-04-06 01:25:17
san francisco to ho chi minh,US,United States,English,"San Francisco (Location), Ho Chi Minh City (Location)",false,true,false,true,true,false,People also ask,50,0,0.42,1,0,10,,https://www.singaporeair.com/en-us/flights-from-san-francisco-to-ho-chi-minh-city,2026-04-10 20:55:17
athens to auckland,NZ,New Zealand,English,,false,false,false,true,true,false,People also ask,50,0,0.21,1,0,10,,https://www.singaporeair.com/en-gr/flights-from-athens-to-auckland,2026-04-13 08:07:17
how long is flight from melbourne to singapore,AU,Australia,English,"Melbourne (Location), Singapore (Location)",false,true,false,true,false,false,"AI Overview, Thumbnail, People also ask",50,0,,1,0,11,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-singapore,2026-04-03 11:04:22
zurich to singapore flight time,CH,Switzerland,English,,false,false,false,true,false,false,"People also ask, Thumbnail",50,0,0.12,1,0,10,,https://www.singaporeair.com/en_UK/ch/plan-travel/local-promotions/ch-flights-to-singapore/,2026-03-28 18:20:02
4 hours flight from singapore,SG,Singapore,English,Singapore (Location),false,true,false,true,false,false,"People also ask, Sitelinks",50,0,0.12,1,0,10,,https://www.singaporeair.com/en-sg/flights-from-singapore-sg,2026-04-16 05:00:31
best country to visit in asia,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, Sitelinks, People also ask",200,7,0.01,1,0,18,,https://www.singaporeair.com/en_UK/us/plan-travel/local-promotions/beautiful-places-in-asia/,2026-02-15 20:36:15
new york to sydney,GB,United Kingdom,English,"New York (Location), Sydney (Location)",false,true,false,true,true,false,People also ask,100,1,0.15,1,0,8,,https://www.singaporeair.com/en-us/flights-from-new-york-to-sydney,2026-03-28 13:56:10
new zealand to japan,US,United States,English,"New Zealand (Location), Japan (Location)",false,false,false,true,true,false,"Top ads, Paid sitelinks, People also ask, AI Overview, Sitelinks, Bottom ads",250,0,0.27,1,0,11,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-japan,2026-04-25 12:49:47
flight schedule,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, People also ask, Video preview, Thumbnail",450,52,0.05,1,0,18,,https://www.singaporeair.com/flight-schedule,2026-04-12 20:25:40
air tickets to japan,AU,Australia,English,Japan (Location),false,false,false,true,true,true,"Top ads, Thumbnail, People also ask, Bottom ads",20,5,,1,0,5,,https://www.singaporeair.com/en-au/flights-to-japan,2026-04-20 10:01:02
flight tickets from mumbai to bali,IN,India,English,"Mumbai (Location), Bali (Location)",false,true,false,true,true,true,People also ask,20,0,,1,0,5,,https://www.singaporeair.com/en-in/flights-from-mumbai-to-denpasar-bali,2026-04-22 00:49:27
singapore to clark flights,US,United States,English,"Singapore (Location), Clark (Location)",false,true,false,true,true,false,"Top ads, Paid sitelinks, People also ask",20,0,0.23,1,0,5,,https://www.singaporeair.com/en-sg/flights-to-angeles,2026-04-11 19:36:56
brisbane to saudi arabia,AU,Australia,English,"Brisbane (Location), Saudi Arabia (Location)",false,true,false,true,true,false,"People also ask, AI Overview",20,0,,1,0,6,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-saudi-arabia,2026-03-30 22:19:02
stockholm to manila,SE,Sweden,English,"Stockholm (Location), Manila (Location)",false,true,false,true,true,false,"Top ads, Sitelinks, People also ask",20,0,0.19,1,1,5,,https://www.singaporeair.com/en-se/flights-from-stockholm-to-manila,2026-04-16 05:13:09
珀斯飞新加坡,AU,Australia,Chinese,,false,false,false,true,true,false,,20,0,0.17,1,0,5,,https://www.singaporeair.com/en-au/flights-from-perth-to-singapore,2026-03-30 04:36:44
flights manila to rome,PH,Philippines,English,,false,false,false,true,true,true,"Top ads, Paid sitelinks, People also ask, Thumbnail",20,0,0.10,1,0,5,,https://www.singaporeair.com/en-ph/flights-from-manila-to-rome,2026-04-26 20:22:28
flight ticket to thailand,ZA,South Africa,English,Thailand (Location),false,false,false,true,true,true,People also ask,20,0,0.05,1,0,5,,https://www.singaporeair.com/en-za/flights-from-johannesburg-to-thailand,2026-04-08 13:34:50
cheap flight india,AU,Australia,English,India (Location),false,false,false,true,true,true,People also ask,20,2,,1,0,5,,https://www.singaporeair.com/en-au/flights-to-india,2026-04-13 21:27:51
australia flights from uk,US,United States,English,United Kingdom (Location),false,false,false,true,true,false,People also ask,20,0,0.21,1,0,5,,https://www.singaporeair.com/en-gb/flights-from-london-to-australia,2026-04-14 22:02:16
brisbane to bangkok flights,US,United States,English,,false,true,false,true,true,false,People also ask,20,0,0.14,1,0,5,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-bangkok,2026-04-14 06:15:37
online checking,LK,Sri Lanka,English,,false,false,false,true,false,true,,20,55,,1,0,5,,https://www.singaporeair.com/en_UK/plan-and-book/your-booking/checkin/,2026-04-13 13:34:19
tiket pesawat medan ke singapura,ID,Indonesia,Indonesian,"Medan (Location), Singapore (Location)",false,true,false,true,true,true,People also ask,20,0,0.02,1,0,5,,https://www.singaporeair.com/id-id/penerbangan-dari-medan-ke-singapore,2026-04-01 12:52:33
bali flights,TR,Turkey,English,Bali (Location),false,true,false,true,true,false,"People also ask, Thumbnail",20,0,0.09,1,0,5,,https://www.singaporeair.com/en-tr/flights-from-istanbul-to-denpasar-bali,2026-04-09 16:25:16
cheap flights to singapore from colombo,LK,Sri Lanka,English,"Singapore (Location), Colombo (Location)",false,true,false,true,true,true,,20,0,0.07,1,0,5,,https://www.singaporeair.com/en-lk/flights-from-colombo,2026-04-17 19:24:02
direct flight melbourne to delhi,AU,Australia,English,,false,false,false,true,true,false,People also ask,20,0,0.21,1,0,5,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-delhi,2026-04-10 21:41:50
flights sydney to portugal,AU,Australia,English,,false,false,false,true,true,false,"Top ads, Paid sitelinks, People also ask, Bottom ads",20,0,,1,0,5,,https://www.singaporeair.com/en-au/flights-from-sydney-to-portugal,2026-04-12 00:48:20
singapore pilot salary,MY,Malaysia,English,Singapore (Location),false,true,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",20,0,,1,0,6,,https://www.singaporeair.com/nl_NL/nl/careers/cadet-pilots-career/,2026-03-28 19:59:12
flights to uk from hong kong,HK,Hong Kong,English,"United Kingdom (Location), Hong Kong (Location)",false,true,false,true,true,true,,20,0,0.10,1,0,5,,https://www.singaporeair.com/en-hk/flights-from-hong-kong-sar-to-london,2026-04-19 14:00:24
transiting through singapore,AU,Australia,English,Singapore (Location),false,true,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks",20,3,0.27,1,0,6,,https://www.singaporeair.com/en_UK/sg/travel-info/visas-immigration/requirements/,2026-04-08 15:11:35
