Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current position kind,Current URL,Updated
mh,JP,Japan,Japanese,Monster Hunter (Work),true,false,false,true,false,false,"Sitelinks, Knowledge panel, People also ask, Thumbnail, Video preview",2900,67,0.04,0,0,13,,https://www.malaysiaairlines.com/jp/ja/home.html,2026-04-22 16:34:17
kuala lumpur to langkawi,MY,Malaysia,English,"Kuala Lumpur (Location), Langkawi (Location)",false,true,false,true,false,false,"People also ask, Thumbnail, AI Overview, Video preview",1100,0,0.21,0,0,25,,https://www.malaysiaairlines.com/hk/en/plan-trip/destinations/flights-to-malaysia/flights-to-langkawi.html,2026-04-09 20:05:31
myairline,NL,Netherlands,,MYAirline (Organization),true,false,false,true,true,false,People also ask,0,2,,0,0,11,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-25 22:27:39
flight mh370,CA,Canada,English,Malaysia Airlines Flight 370 (Event),false,false,false,true,false,false,"People also ask, Sitelinks",1100,45,0.01,0,0,24,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-23 18:15:47
e student,MY,Malaysia,English,,false,false,true,true,false,false,Video preview,200,0,0.93,0,0,29,,https://www.malaysiaairlines.com/my/en/other-offerings/mhexplorer.html,2026-04-23 21:45:58
tiket.az,AZ,Azerbaijan,,,false,false,true,false,false,false,"Sitelinks, Knowledge panel, Video preview",300,23,0.11,0,0,41,,https://www.malaysiaairlines.com/my/en/askmh/booking-guide.html,2026-02-16 06:14:51
mh128,AU,Australia,,MH128 (Event),true,false,false,true,false,false,"People also ask, Thumbnail",1600,0,0.10,0,0,13,,https://www.malaysiaairlines.com/experience/our-fleet,2026-04-16 14:10:28
kul to bki,MY,Malaysia,English,KUL to BKI (Event),false,true,false,true,true,false,Video preview,2500,0,0.25,0,0,18,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-22 04:31:22
one world,SG,Singapore,English,oneworld (Organization),true,false,false,true,false,false,"Sitelinks, People also ask, Top stories, Thumbnail, Video preview",1400,60,0.38,0,0,14,,https://www.malaysiaairlines.com/sg/en/experience/our-partners/oneworld.html,2026-04-24 20:41:32
kathmandu promo code,AU,Australia,English,Kathmandu (Organization),true,false,false,true,true,true,"People also ask, Sitelinks, Video preview",400,0,0.43,0,0,66,,https://www.malaysiaairlines.com/au/en/home.html,2026-03-01 14:40:37
mh,TW,Taiwan,Chinese,Monster Hunter (Work),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Local pack",1600,2,0.17,0,0,15,,https://www.malaysiaairlines.com/tw/zh_tw/home.html,2026-04-10 16:22:35
klia taxi,MY,Malaysia,English,KLIA (Location),false,true,false,true,true,false,"AI Overview, Thumbnail, Local pack, People also ask, Video preview",150,9,0.44,0,0,67,,https://www.malaysiaairlines.com/us/en/plan-trip/transportation.html,2026-03-06 19:47:46
langkawi malaysia,MY,Malaysia,English,"Langkawi (Location), Malaysia (Location)",false,true,false,true,false,false,"AI Overview, Thumbnail, Video preview, Knowledge panel",350,68,0.06,0,0,48,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-06 04:18:19
oneworld,ID,Indonesia,,OneWorld (Organization),true,false,false,true,false,false,"Sitelinks, People also ask, Thumbnail, Video preview",450,53,0.04,0,0,13,,https://www.malaysiaairlines.com/my/en/experience/our-partners/oneworld.html,2026-04-21 16:17:40
how to change facebook name,PK,Pakistan,English,,false,false,false,true,false,false,"AI Overview, Video preview, Thumbnail, People also ask",400,6,,0,0,60,,https://www.malaysiaairlines.com/hq/en/askmh.html,2026-02-28 07:40:51
malaysia airlines flight 370,IN,India,English,"Malaysia Airlines (Organization), Malaysia Airlines Flight 370 (Event)",true,false,false,true,false,false,"People also ask, Knowledge panel, Sitelinks, Video preview",4100,24,0.03,0,0,19,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-23 20:07:33
hong leong bank berhad,MY,Malaysia,English,Hong Leong Bank Berhad (Organization),true,false,true,true,false,false,"Sitelinks, AI Overview, People also ask, Local pack, Video preview",200,53,0.01,0,0,54,,https://www.malaysiaairlines.com/my/en/plan-trip/booking-and-services.html,2026-02-21 03:14:52
a330-300,CZ,Czech Republic,,Airbus A330-300 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",300,11,,0,0,14,,https://www.malaysiaairlines.com/tw/en/experience/our-fleet/a330-300.html,2026-02-27 20:35:46
aril,ID,Indonesia,Indonesian,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Local teaser",250,0,0.14,0,0,31,,https://www.malaysiaairlines.com/us/en/home.html,2026-03-12 05:19:08
a350-900,RO,Romania,,A350-900 (Product),true,false,false,true,false,false,"Thumbnail, Video preview",200,5,0.24,0,0,13,,https://www.malaysiaairlines.com/in/en/experience/our-fleet/a350-900.html,2026-02-22 06:53:25
mas,GH,Ghana,,MAS (Organization),true,false,false,true,false,false,"Knowledge card, People also ask, Thumbnail, Video preview",800,53,0.03,0,0,13,,https://www.malaysiaairlines.com/hq/en/home.html,2026-03-19 01:42:38
sabah airport,MY,Malaysia,English,Kota Kinabalu International Airport (Location),true,true,false,true,false,false,"AI Overview, Thumbnail, Video preview, Knowledge panel",600,7,0.10,0,0,37,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-22 04:54:26
cheap flights to melbourne,NZ,New Zealand,English,Melbourne (Location),false,true,false,true,true,true,"Thumbnail, People also ask",800,0,0.23,0,0,74,,https://www.malaysiaairlines.com/hq/en/home.html,2026-03-08 22:24:54
klm airlines,MY,Malaysia,English,KLM Royal Dutch Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask",500,46,0.25,0,0,27,,https://www.malaysiaairlines.com/hq/en/home.html,2026-03-20 01:12:28
kl,AU,Australia,English,Kuala Lumpur (Location),false,true,false,true,false,false,"AI Overview, Video preview, Thumbnail, People also ask",2800,30,0.06,0,0,37,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-malaysia/flights-to-kuala-lumpur.html,2026-04-19 22:17:12
a359,SG,Singapore,,Airbus A350-900 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,24,0.20,0,0,14,,https://www.malaysiaairlines.com/sg/en/experience/our-fleet/a350-900.html,2026-01-25 16:42:11
flight,SG,Singapore,English,,false,false,false,true,true,true,"Thumbnail, Top stories, Bottom ads, Video preview",14000,66,0.34,0,0,31,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-24 19:20:52
bhd to inr,BH,Bahrain,English,,false,false,false,true,false,false,"Video preview, Sitelinks",63000,0,0.03,0,0,53,,https://www.malaysiaairlines.com/us/en/home.html,2026-02-04 21:38:26
mas,GE,Georgia,,Microsoft Activation Scripts (Product),true,false,false,true,false,false,"Sitelinks, Thumbnail, Video preview",200,76,0.06,0,0,13,,https://www.malaysiaairlines.com/my/en/home.html,2026-02-05 02:45:16
mh,ZA,South Africa,,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask",200,9,0.01,0,0,14,,https://www.malaysiaairlines.com/hq/en/home.html,2026-03-07 20:06:41
malaysia airport,MY,Malaysia,English,,false,false,false,true,false,false,"Sitelinks, People also ask, Knowledge panel, Video preview",1700,64,0.10,0,0,14,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-09 12:08:48
a330-300座位,TW,Taiwan,Chinese,A330-300 (Product),true,false,false,true,false,false,"Thumbnail, People also ask, Video preview, Sitelinks",1200,0,,0,0,14,,https://www.malaysiaairlines.com/tw/zh_tw/experience/our-fleet/a330-300.html,2026-04-12 14:28:22
airasia flight booking,MY,Malaysia,English,AirAsia (Organization),true,false,false,false,true,true,"People also ask, Video preview",1800,67,0.05,0,0,24,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-10 05:21:13
エアバスa330,JP,Japan,Japanese,Airbus A330 (Product),true,false,false,true,false,false,"People also ask, Thumbnail, Video preview, Sitelinks",1200,0,,0,0,14,,https://www.malaysiaairlines.com/jp/ja/experience/our-fleet/a330-300.html,2026-04-18 13:28:37
flight 191,GB,United Kingdom,English,American Airlines Flight 191 (Event),false,false,false,true,false,false,"AI Overview, People also ask, Video preview",300,33,0.05,0,0,33,,https://www.malaysiaairlines.com/uk/en/travel-info/check-in.html,2026-03-03 00:12:06
cheap flights nz,NZ,New Zealand,English,New Zealand (Location),false,false,false,true,true,true,"AI Overview, Thumbnail, Bottom ads",7800,58,0.19,0,0,31,,https://www.malaysiaairlines.com/nz/en/home.html,2026-04-13 06:54:33
mahb career,MY,Malaysia,English,Malaysia Airports Holdings Berhad (Organization),true,false,false,true,false,false,Sitelinks,700,4,0.01,0,0,14,,https://www.malaysiaairlines.com/my/ms/about-us/join-us.html,2026-04-19 09:41:57
toll malaysia,MY,Malaysia,English,Malaysia (Location),false,false,false,true,false,false,"Thumbnail, Video preview",250,39,,0,0,43,,https://www.malaysiaairlines.com/my/en/askmh.html,2026-03-03 03:42:01
subfly,MY,Malaysia,"English, Malay",SUBFLY (Event),false,false,false,true,false,false,"Thumbnail, Video preview",30,0,0.96,0,0,13,,https://www.malaysiaairlines.com/my/en/promotions/flysiswa.html,2026-04-25 00:40:05
a330-300座位推薦,TW,Taiwan,Chinese,A330-300 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",20,0,,0,0,14,,https://www.malaysiaairlines.com/tw/zh_tw/experience/our-fleet/a330-300.html,2026-03-17 23:47:05
klia,ID,Indonesia,Indonesian,Kuala Lumpur International Airport (Location),true,false,false,true,false,false,"Thumbnail, People also ask, Knowledge panel, Video preview",800,56,0.05,0,0,14,,https://www.malaysiaairlines.com/us/en/travel-info/klia-terminal-1-passenger-journey.html,2026-04-13 03:06:25
air asia tiket murah,MY,Malaysia,Indonesian,AirAsia (Organization),true,false,false,true,true,true,"Sitelinks, Thumbnail, Video preview",250,3,0.03,0,0,27,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-03 19:55:43
who called me malaysia,MY,Malaysia,English,Malaysia (Location),false,false,false,true,false,false,"People also ask, Sitelinks, Video preview",500,65,0.11,0,0,51,,https://www.malaysiaairlines.com/my/en/other-offerings/mhexplorer.html,2026-03-01 05:40:22
manage booking,PH,Philippines,English,,false,false,true,false,false,true,"People also ask, Video preview",3700,53,0.20,0,0,25,,https://www.malaysiaairlines.com/ph/en/plan-trip/booking-and-services.html,2026-04-21 00:47:32
737 max 8,CA,Canada,,Boeing 737 MAX 8 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",3900,57,0.05,0,0,40,,https://www.malaysiaairlines.com/my/en/experience/our-fleet/b737-8.html,2026-04-21 12:33:09
air tickets,AU,Australia,English,,false,false,false,false,true,true,Video preview,1600,55,0.35,0,0,24,,https://www.malaysiaairlines.com/au/en/home.html,2026-04-24 15:57:39
kul to bkk,MY,Malaysia,English,KUL to BKK (Event),false,false,false,true,true,false,Video preview,1800,0,0.21,0,0,22,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-26 12:02:40
mh788,TH,Thailand,,MH788 (Event),true,false,false,true,false,false,"Thumbnail, Video preview",1400,0,0.02,0,0,14,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-17 22:34:54
kuching to kuala lumpur,MY,Malaysia,English,,false,true,false,true,true,false,"People also ask, Video preview",1500,0,0.15,0,0,23,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-malaysia/flights-to-kuching.html,2026-04-23 16:02:34
check in,IL,Israel,English,,false,false,true,false,false,true,"People also ask, Video preview",400,42,0.94,0,0,18,,https://www.malaysiaairlines.com/my/en/travel-info/check-in.html,2026-02-16 07:21:50
booking.com contact number malaysia,MY,Malaysia,English,"Booking.com (Organization), Malaysia (Location)",true,true,false,true,false,false,,250,43,,0,0,16,,https://www.malaysiaairlines.com/my/en/home.html,2026-02-28 02:50:49
book flight ticket,IN,India,English,,false,false,false,false,false,true,Video preview,1400,67,0.03,0,0,47,,https://www.malaysiaairlines.com/in/en/home.html,2026-04-23 05:53:36
air new zealand cheap flights,NZ,New Zealand,English,Air New Zealand (Organization),true,false,false,true,true,true,"Sitelinks, Thumbnail",450,1,0.12,0,0,37,,https://www.malaysiaairlines.com/nz/en/home.html,2026-04-27 01:53:08
mobile price in malaysia,BD,Bangladesh,English,Malaysia (Location),false,true,false,true,true,false,"Sitelinks, Video preview",300,58,0.03,0,0,74,,https://www.malaysiaairlines.com/hq/en/home.html,2026-03-01 19:03:17
a330-300,SA,Saudi Arabia,,Airbus A330-300 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask",200,1,0.33,0,0,15,,https://www.malaysiaairlines.com/tw/en/experience/our-fleet/a330-300.html,2026-02-13 06:31:27
singapore to lombok,SG,Singapore,English,"Singapore (Location), Lombok (Location)",false,true,false,true,true,false,"Top ads, Paid sitelinks, AI Overview, People also ask, Thumbnail, Bottom ads",1100,0,0.15,0,0,35,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-24 14:49:25
kul to london,MY,Malaysia,English,"Kuala Lumpur International Airport (Location), London (Location)",false,true,false,true,true,false,"AI Overview, Video preview",900,0,0.25,0,0,21,,https://www.malaysiaairlines.com/tw/en/plan-trip/destinations/flights-to-united-kingdom/flights-to-london.html,2026-04-26 08:59:47
johor bahru,MY,Malaysia,"English, Malay",Johor Bahru (Location),false,true,false,true,false,false,"AI Overview, Knowledge panel, Thumbnail, Video preview",20000,12,0.09,0,0,42,,https://www.malaysiaairlines.com/id/id/plan-trip/destinations/flights-to-malaysia/flights-to-johor-bahru.html,2026-04-22 20:55:49
oneworld alliance,AU,Australia,English,oneworld Alliance (Organization),true,false,false,true,false,false,"Sitelinks, People also ask, Video preview",1300,70,0.16,0,0,16,,https://www.malaysiaairlines.com/au/en/experience/our-partners/oneworld.html,2026-04-13 17:45:36
737 max 8,US,United States,English,Boeing 737 MAX 8 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",19000,6,0.02,0,0,40,,https://www.malaysiaairlines.com/my/en/experience/our-fleet/b737-8.html,2026-04-22 02:41:39
bki to kul,MY,Malaysia,,"Kota Kinabalu International Airport (Location), Kuala Lumpur International Airport (Location)",false,false,false,true,true,false,,2700,0,0.20,0,0,20,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-27 00:21:17
エアバスa350-900,JP,Japan,Japanese,Airbus A350-900 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",600,2,0.22,0,0,16,,https://www.malaysiaairlines.com/jp/ja/experience/our-fleet/a350-900.html,2026-04-25 14:04:20
kk escort,MY,Malaysia,English,,false,true,false,false,true,true,,1100,4,,0,0,39,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-19 06:22:54
airasia ticket price,MY,Malaysia,English,AirAsia (Organization),true,false,false,true,true,false,"AI Overview, Thumbnail, People also ask, Video preview",250,41,0.02,0,0,40,,https://www.malaysiaairlines.com/my/en/home.html,2026-02-28 11:42:34
b737,GB,United Kingdom,,Boeing 737 (Product),true,false,false,true,false,false,"People also ask, Thumbnail, Video preview",800,76,0.04,0,0,15,,https://www.malaysiaairlines.com/my/en/experience/our-fleet/b737-8.html,2026-04-16 20:38:46
australian airlines,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",1000,88,0.33,0,0,44,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-26 09:11:53
new zealand airline,NZ,New Zealand,English,New Zealand (Location),false,false,true,true,true,true,"Sitelinks, People also ask, Thumbnail",500,62,0.09,0,0,28,,https://www.malaysiaairlines.com/nz/en/home.html,2026-02-22 09:22:16
oneworld members,GB,United Kingdom,English,oneworld (Organization),true,false,false,true,false,false,"Sitelinks, People also ask, AI Overview, Thumbnail, Video preview",450,36,0.91,0,0,16,,https://www.malaysiaairlines.com/hq/en/experience/our-partners/oneworld.html,2026-02-10 17:00:43
booking tiket air asia,MY,Malaysia,Indonesian,AirAsia (Organization),true,false,false,false,true,true,Video preview,350,53,0.04,0,0,29,,https://www.malaysiaairlines.com/my/en/home.html,2026-02-19 05:42:11
800,MY,Malaysia,,,false,false,false,true,false,false,"AI Overview, Video preview, Thumbnail, People also ask, Sitelinks",600,0,0.02,0,0,16,,https://www.malaysiaairlines.com/sg/en/experience/our-fleet/b737-800-ng.html,2026-04-25 20:32:05
harga tiket air asia,MY,Malaysia,Indonesian,AirAsia (Organization),true,false,false,true,true,false,Video preview,2300,0,0.01,0,0,35,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-11 18:23:29
malaysia 370,US,United States,English,Malaysia Airlines Flight 370 (Event),false,false,false,true,false,false,"People also ask, Knowledge panel, Top stories, Thumbnail, Video preview",100,31,0.02,0,0,30,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-24 07:44:26
kuala lumpur,LT,Lithuania,,Kuala Lumpur (Location),false,true,false,true,false,false,"People also ask, Knowledge panel, Thumbnail, Video preview",600,64,0.18,0,0,77,,https://www.malaysiaairlines.com/us/en/home.html,2026-02-21 16:56:33
